2006.01.02,20:42,1.184200,1.184200,1.184200,1.184200,0
2006.01.02,20:43,1.184100,1.184100,1.184000,1.184000,0
2006.01.02,20:44,1.184100,1.184200,1.184100,1.184200,0
2006.01.02,20:45,1.184300,1.184300,1.184200,1.184300,0
2006.01.02,20:46,1.184400,1.184400,1.184400,1.184400,0
2006.01.02,20:48,1.184500,1.184500,1.184400,1.184400,0
2006.01.02,20:50,1.184500,1.184500,1.184500,1.184500,0
2006.01.02,20:52,1.184600,1.184900,1.184600,1.184900,0
2006.01.02,20:53,1.184800,1.185300,1.184800,1.185300,0
2006.01.02,20:54,1.185400,1.185800,1.185300,1.185800,0
2006.01.02,20:55,1.185900,1.185900,1.185600,1.185900,0
2006.01.02,20:56,1.186000,1.186200,1.185900,1.185900,0
2006.01.02,20:57,1.185800,1.185900,1.185700,1.185900,0
2006.01.02,20:58,1.186000,1.186300,1.186000,1.186300,0
2006.01.02,20:59,1.186400,1.186500,1.186300,1.186400,0
2006.01.02,21:00,1.186500,1.186600,1.186300,1.186300,0
2006.01.02,21:01,1.186400,1.186400,1.186200,1.186200,0
2006.01.02,21:02,1.186100,1.186400,1.186100,1.186300,0
2006.01.02,21:03,1.186400,1.186400,1.186400,1.186400,0
2006.01.02,21:05,1.186300,1.187600,1.186300,1.187100,0
2006.01.02,21:06,1.187000,1.187600,1.187000,1.187300,0
2006.01.02,21:07,1.187200,1.187200,1.187000,1.187000,0
2006.01.02,21:08,1.187100,1.187100,1.186900,1.187000,0
2006.01.02,21:09,1.186900,1.187300,1.186900,1.187100,0
2006.01.02,21:10,1.187200,1.187200,1.187000,1.187000,0
2006.01.02,21:11,1.187100,1.187200,1.187000,1.187100,0
2006.01.02,21:12,1.187000,1.187100,1.187000,1.187100,0
2006.01.02,21:13,1.187200,1.187200,1.187100,1.187100,0
2006.01.02,21:14,1.187000,1.187100,1.187000,1.187000,0
2006.01.02,21:15,1.187100,1.187100,1.186700,1.186700,0
2006.01.02,21:16,1.186800,1.186800,1.186700,1.186700,0
2006.01.02,21:17,1.186600,1.186700,1.186600,1.186600,0
2006.01.02,21:18,1.186700,1.186800,1.186600,1.186800,0
2006.01.02,21:19,1.186900,1.186900,1.186800,1.186900,0
2006.01.02,21:20,1.186800,1.187100,1.186800,1.187000,0
2006.01.02,21:21,1.186900,1.187000,1.186900,1.186900,0
2006.01.02,21:22,1.186800,1.187000,1.186700,1.186800,0
2006.01.02,21:23,1.186900,1.187300,1.186900,1.187300,0
2006.01.02,21:24,1.187200,1.187900,1.187200,1.187800,0
2006.01.02,21:25,1.187900,1.188000,1.187500,1.187700,0
2006.01.02,21:26,1.187600,1.187700,1.187500,1.187500,0
2006.01.02,21:27,1.187400,1.187600,1.187400,1.187400,0
2006.01.02,21:28,1.187500,1.187500,1.187200,1.187200,0
2006.01.02,21:29,1.187300,1.187300,1.187100,1.187200,0
2006.01.02,21:30,1.187300,1.187300,1.187100,1.187200,0
2006.01.02,21:31,1.187100,1.187300,1.187100,1.187100,0
2006.01.02,21:32,1.187200,1.187300,1.187100,1.187100,0
2006.01.02,21:33,1.187300,1.187300,1.187100,1.187100,0
2006.01.02,21:34,1.187000,1.187100,1.187000,1.187100,0
2006.01.02,21:35,1.187200,1.187300,1.187100,1.187300,0
2006.01.02,21:36,1.187200,1.187300,1.187100,1.187100,0
2006.01.02,21:37,1.187200,1.187200,1.186800,1.186800,0
2006.01.02,21:38,1.186700,1.187100,1.186700,1.187100,0
2006.01.02,21:39,1.187000,1.187000,1.187000,1.187000,0
2006.01.02,21:40,1.187100,1.187300,1.187100,1.187300,0
2006.01.02,21:41,1.187400,1.187400,1.187300,1.187400,0
2006.01.02,21:42,1.187300,1.187400,1.187300,1.187400,0
2006.01.02,21:43,1.187300,1.187300,1.187200,1.187200,0
2006.01.02,21:44,1.187300,1.187400,1.187200,1.187400,0
2006.01.02,21:45,1.187500,1.187600,1.187500,1.187500,0
2006.01.02,21:46,1.187600,1.188000,1.187600,1.187800,0
2006.01.02,21:47,1.187900,1.187900,1.187800,1.187800,0
2006.01.02,21:48,1.187700,1.187700,1.187600,1.187700,0
2006.01.02,21:49,1.187600,1.187700,1.187600,1.187700,0
2006.01.02,21:50,1.187600,1.187800,1.187600,1.187700,0
2006.01.02,21:51,1.187800,1.187900,1.187600,1.187600,0
2006.01.02,21:52,1.187700,1.187800,1.187400,1.187400,0
2006.01.02,21:53,1.187500,1.187600,1.187400,1.187600,0
